merchant_id,merchant_group_id,merchant_category_id,subsector_id,numerical_1,numerical_2,category_1,most_recent_sales_range,most_recent_purchases_range,avg_sales_lag3,avg_purchases_lag3,active_months_lag3,avg_sales_lag6,avg_purchases_lag6,active_months_lag6,avg_sales_lag12,avg_purchases_lag12,active_months_lag12,category_4,city_id,state_id,category_2
M_ID_aa2151b7d9,35,419,1,2.80793671,2.7881069,N,B,B,1.03,1.06508429,3,1.1,1.14086578,6,1.13,1.15779651,12,N,213,9,1.0
M_ID_dc7a3929ac,725,884,27,-0.04755575,-0.05747065,N,B,C,0.93,0.99294294,3,0.89,0.96336336,6,1.05,1.09954955,12,Y,277,13,4.0
M_ID_a0de5d7653,9492,307,19,-0.01781104,-0.05747065,N,B,B,1.08,1.08161292,3,1.0,1.02772564,6,0.95,1.02181084,12,Y,4,10,2.0
M_ID_578c1f2b99,6494,884,27,-0.03764084,-0.05747065,N,B,C,1.01,0.99522103,3,0.99,0.97939068,6,1.12,1.12089307,12,Y,17,22,4.0
M_ID_8aa97d94c7,35,45,18,1.56857366,1.55865876,N,B,C,1.11,1.08543296,3,1.12,1.10308427,6,1.16,1.143955,12,N,188,9,1.0
M_ID_1dafc920f0,35,178,29,3.41274587,3.30368192,N,B,B,1.13,1.12351826,3,1.17,1.13937589,6,1.19,1.18066492,12,N,33,15,1.0
M_ID_3ecd573e1c,35,560,34,1.40993519,1.40993519,N,B,B,1.0,1.02129496,3,1.01,1.0212554,6,1.02,1.02442843,12,N,314,9,1.0
M_ID_e54e7665f2,14235,705,33,-0.04755575,-0.04755575,N,B,B,0.96,0.96655994,3,0.96,0.96440006,6,0.95,0.94475784,12,N,115,9,1.0
M_ID_50cb7a4204,69333,45,18,-0.04755575,-0.05747065,N,B,C,0.99,1.04482008,3,1.02,1.06915098,6,1.06,1.09245742,12,Y,69,9,1.0
M_ID_0cada6e24e,6750,108,34,0.04167839,0.04167839,N,B,C,0.93,0.95060403,3,0.89,0.91203579,6,0.88,0.8997635,12,Y,87,11,3.0
M_ID_2437225f5d,7563,683,34,0.02184858,-0.05747065,N,B,C,0.98,1.08195164,3,1.01,1.13523316,6,1.05,1.14723661,12,Y,69,9,1.0
M_ID_dbbdca9d66,96723,307,19,-0.05747065,-0.05747065,N,B,C,0.89,0.96816857,3,0.89,0.99181798,6,1.11,1.33720018,12,N,-1,4,4.0
M_ID_d24b4f197d,35,111,36,-0.05747065,-0.05747065,Y,B,B,1.13,1.04382707,3,1.18,1.03496261,6,1.2,0.99085079,12,Y,-1,-1,
M_ID_15d481db7a,13052,683,34,-0.04755575,-0.05747065,N,B,B,0.97,0.97393142,3,0.99,0.98207296,6,0.99,0.97382645,12,Y,17,22,4.0
M_ID_7c3eed49dc,35,45,18,1.49916933,1.49916933,N,B,C,1.06,1.03556188,3,1.08,1.04765292,6,1.09,1.0529553,12,N,-1,23,2.0
M_ID_b334af656d,35,667,21,1.37027557,1.35044577,N,B,C,1.08,1.10476626,3,1.17,1.16910309,6,1.28,1.27603372,12,Y,137,19,3.0
M_ID_f0c7fddfe8,105677,705,33,-0.02772594,-0.05747065,N,B,B,1.0,1.01761137,3,1.0,1.00920034,6,1.01,1.00640077,12,N,340,9,1.0
M_ID_c59a0c6128,88912,307,19,0.03176349,-0.05747065,N,B,B,1.01,1.01587032,3,0.98,0.99512555,6,0.98,1.03208071,12,Y,87,11,3.0
M_ID_d3f8427460,79118,705,33,-0.02772594,-0.02772594,N,B,B,0.95,0.94365642,3,0.96,0.93830444,6,1.04,0.99170935,12,N,100,16,1.0
M_ID_31149b3d1e,35,419,1,3.27393721,3.26402231,N,B,B,1.05,1.06935964,3,1.07,1.11582903,6,1.13,1.15006576,12,Y,17,22,4.0
M_ID_68e26f3cca,35,367,16,2.64929824,2.46091505,N,B,B,1.05,1.07686107,3,1.04,1.04360144,6,0.98,0.98002336,12,N,-1,8,3.0
M_ID_aebc816995,68654,367,16,0.10116782,-0.00789613,N,B,B,1.03,1.0571632,3,1.03,1.03521719,6,1.04,1.02497572,12,Y,17,22,4.0
M_ID_6cc7f731d0,35,222,21,1.73712704,1.69746742,N,B,C,1.19,1.11560782,3,1.2,1.13550193,6,1.21,1.11561661,12,Y,161,3,3.0
M_ID_92dd72b674,35,111,36,1.54874385,1.54874385,Y,B,C,1.21,1.25230621,3,2.48,1.64304695,6,1.97,1.42831835,12,Y,-1,-1,
M_ID_1d636ad1f9,321,705,33,-0.05747065,-0.05747065,N,B,C,0.92,0.93818108,3,1.0,1.03355739,6,1.03,1.09364497,12,Y,1,12,1.0
M_ID_aa567951e2,9947,705,33,-0.04755575,-0.05747065,Y,B,B,1.0,1.02458669,3,1.06,1.06595309,6,1.07,1.07686873,12,Y,-1,-1,
M_ID_ad787ea8dd,35,705,33,1.62806309,1.62806309,N,B,B,1.03,1.05805744,3,1.06,1.07622896,6,1.09,1.09407222,12,N,278,5,5.0
M_ID_03626bb197,35,34,38,1.04308373,0.9835943,N,B,C,1.06,0.95001416,3,1.01,0.92653639,6,0.99,0.92190533,12,N,-1,13,4.0
M_ID_53cb5fd03c,109256,307,19,-0.04755575,-0.04755575,N,B,B,0.97,0.97335905,3,0.95,0.92296979,6,0.85,0.85167131,12,Y,69,9,1.0
M_ID_7e22520003,10009,834,27,-0.05747065,-0.05747065,N,B,C,0.9,0.99037304,3,0.95,1.04963899,6,0.94,1.03504813,12,Y,158,15,1.0
M_ID_584b2907d1,41924,307,19,-0.01781104,-0.02772594,N,B,C,0.92,1.03442999,3,0.89,1.01766131,6,0.83,1.01354884,12,N,124,24,2.0
M_ID_89af543a03,19054,437,15,-0.04755575,-0.05747065,N,B,C,0.95,0.92258772,3,0.96,0.96398026,6,0.98,0.95992325,12,Y,25,7,3.0
M_ID_f2831243ce,15938,367,16,0.35895533,0.26972119,N,B,B,1.05,1.04507545,3,1.02,0.99428807,6,0.97,0.96224209,12,N,-1,16,1.0
M_ID_f619029c43,27353,705,33,-0.01781104,-0.05747065,N,B,B,1.02,1.01822668,3,1.02,1.01727157,6,1.07,1.05499841,12,N,-1,9,1.0
M_ID_edd3eb6850,3290,80,37,-0.01781104,-0.05747065,N,B,B,1.0,1.04754873,3,1.01,1.07732821,6,1.05,1.11244832,12,N,12,5,5.0
M_ID_a1117d057f,74790,307,19,-0.02772594,-0.02772594,N,B,C,0.87,1.01057712,3,0.87,1.06228178,6,0.83,1.03894537,12,N,347,20,5.0
M_ID_e11e494793,40963,437,15,-0.05747065,-0.05747065,N,B,C,1.01,1.01627264,3,1.03,1.03065193,6,1.05,1.02990994,12,N,115,9,1.0
M_ID_37d8ae36b5,52592,705,33,-0.05747065,-0.05747065,N,B,C,0.95,0.93389199,3,0.93,0.93144786,6,0.92,0.91183659,12,N,187,15,1.0
M_ID_f10ad79ff0,35,278,37,1.55865876,1.52891404,N,B,B,0.98,1.01413932,3,0.94,0.96069071,6,0.94,0.95259008,12,N,187,15,1.0
M_ID_dae9744cd6,35,80,37,2.41134053,2.41134053,N,B,B,1.09,1.16528427,3,1.12,1.19424,6,1.19,1.2577082,12,N,155,9,1.0
M_ID_0082528a42,35,367,16,1.26121163,1.26121163,N,B,B,1.07,1.06017784,3,1.11,1.08680748,6,1.16,1.13318857,12,N,90,15,1.0
M_ID_ba6de28cd8,35,2,20,2.49065977,2.43117034,N,B,B,1.16,1.10067969,3,1.17,1.10919357,6,1.2,1.1294025,12,Y,137,19,3.0
M_ID_d112d554f3,1348,80,37,0.0714231,-0.05747065,N,B,B,1.0,1.01036036,3,0.99,0.98761261,6,0.99,0.96783301,12,Y,87,11,3.0
M_ID_7ab5e34573,42755,307,19,0.05159329,0.05159329,N,B,B,1.06,1.07348905,3,0.93,0.97661457,6,0.81,0.88198062,12,Y,69,9,1.0
M_ID_48b0be386c,1365,307,19,0.08133801,0.08133801,N,B,B,0.75,0.81645115,3,0.75,0.85480809,6,1.11,1.19694171,12,Y,69,9,1.0
M_ID_5676673f25,5361,529,20,0.05159329,-0.05747065,N,B,D,0.97,1.09756098,3,0.98,1.1097561,6,1.16,1.57280118,12,Y,11,23,2.0
M_ID_c6967c6035,93219,307,19,-0.04755575,-0.04755575,N,B,B,1.0,1.03764289,3,0.97,1.03031796,6,0.9,0.99086848,12,N,291,9,1.0
M_ID_525a2d7da7,2882,489,16,0.14082743,-0.05747065,N,B,B,0.94,0.98047734,3,0.85,0.89074819,6,0.76,0.8190692,12,Y,69,9,1.0
M_ID_2665245761,1454,367,16,0.04167839,-0.05747065,N,B,B,1.0,1.00884715,3,0.96,0.99707364,6,0.98,1.03468763,12,Y,1,12,1.0
M_ID_ccd30e3306,38723,705,33,-0.05747065,-0.05747065,N,B,B,0.98,1.00303096,3,0.97,1.00295879,6,1.03,1.0316627,12,N,106,9,1.0
M_ID_f6d87ca052,75132,705,33,-0.03764084,-0.03764084,N,B,B,1.03,1.0115956,3,1.06,1.00828257,6,1.12,1.03668377,12,Y,158,15,1.0
M_ID_d1fd75a3c7,325,884,27,-0.04755575,-0.05747065,N,B,C,0.92,0.94347959,3,0.83,0.92009445,6,1.0,1.02803169,12,N,291,9,1.0
M_ID_abc4587331,15902,307,19,-0.04755575,-0.05747065,N,B,C,0.58,0.9021164,3,0.46,0.85600907,6,0.41,0.84457672,12,Y,76,2,3.0
M_ID_f8ff2ae0cb,6098,195,34,0.62665775,0.32921062,N,B,B,0.94,0.96919906,3,1.1,0.94887862,6,1.06,0.95228017,12,Y,69,9,1.0
M_ID_61490ebd93,8053,705,33,-0.05747065,-0.05747065,N,B,B,1.02,1.03383209,3,1.06,1.07489609,6,1.14,1.13647132,12,N,155,9,1.0
M_ID_5101380ac2,85157,80,37,-0.00789613,-0.04755575,N,B,B,1.0,1.00377165,3,1.08,1.07757516,6,1.18,1.15902877,12,N,314,9,1.0
M_ID_f33b5d8915,797,884,27,-0.05747065,-0.05747065,N,B,C,0.81,0.86973578,3,0.69,0.80218069,6,0.83,0.94952117,12,N,283,9,1.0
M_ID_3b07aeb4d4,35,19,36,3.07563912,3.07563912,N,B,B,1.12,1.05842618,3,1.99,1.34237465,6,1.64,1.18427544,12,N,-1,4,4.0
M_ID_60b61440e2,66916,307,19,-0.02772594,-0.02772594,N,B,B,1.15,1.1187099,3,1.14,1.15281999,6,1.11,1.17446246,12,Y,137,19,3.0
M_ID_7868ac9820,35,367,16,0.9637645,0.91418997,N,B,B,1.04,1.029615,3,1.01,0.99496545,6,1.01,1.00893502,12,N,283,9,1.0
M_ID_4669931564,35,705,33,1.59831837,1.59831837,N,B,B,1.05,1.02591929,3,1.12,1.06958095,6,1.24,1.09934402,12,N,155,9,1.0
M_ID_b99b285989,35,703,29,2.31219149,2.24278716,N,B,B,1.02,0.95616604,3,1.13,1.04724423,6,1.23,1.10955344,12,Y,25,7,3.0
M_ID_f1ab535812,16843,80,37,0.22014667,-0.02772594,N,B,B,1.02,1.01567209,3,1.03,1.0098252,6,1.05,1.02710669,12,Y,69,9,1.0
M_ID_370f7a0e1c,49738,278,37,0.02184858,0.02184858,N,B,B,1.11,1.11736771,3,0.97,0.97305895,6,0.9,0.9063659,12,Y,17,22,4.0
M_ID_c9bc3b9b09,35,842,37,1.92551022,1.91559531,N,B,B,1.15,1.25107984,3,1.32,1.34454512,6,1.46,1.39200281,12,Y,277,13,4.0
M_ID_61c5771832,102846,45,18,-0.05747065,-0.05747065,Y,B,C,0.97,0.98782961,3,0.98,1.00591616,6,0.96,0.96509466,12,Y,-1,-1,
M_ID_239abde246,35,843,29,1.53882895,1.50908423,N,B,B,1.05,1.0209805,3,1.04,0.99520014,6,1.14,1.03428431,12,Y,69,9,1.0
M_ID_239ef874c7,3290,80,37,-0.02772594,-0.04755575,N,B,B,0.96,0.99708783,3,0.95,1.00358541,6,1.0,1.05520589,12,N,169,20,5.0
M_ID_751b5443fb,35,705,33,1.44959481,1.44959481,N,B,B,1.03,1.03163623,3,1.05,1.04492137,6,1.16,1.11523147,12,N,3,16,1.0
M_ID_e088c1b0e1,35,842,37,2.16346792,2.14363811,N,B,B,1.17,1.15283288,3,1.24,1.21632845,6,1.32,1.25037863,12,N,-1,14,4.0
M_ID_2dabbbd2b4,35,783,19,1.22155201,1.22155201,N,B,C,1.03,1.17068273,3,1.03,1.19911224,6,1.06,1.27246822,12,Y,17,22,4.0
M_ID_7b41040004,96604,222,21,-0.05747065,-0.05747065,Y,B,C,0.9,0.92297165,3,0.86,0.89550342,6,0.87,0.90249267,12,Y,-1,-1,
M_ID_9c2da8e037,2434,68,27,0.289551,-0.05747065,N,B,C,1.01,1.09959514,3,0.91,1.04433198,6,0.94,1.10725821,12,Y,69,9,1.0
M_ID_e9240f6448,35,278,37,1.63797799,1.63797799,N,B,B,1.24,1.15651736,3,1.45,1.27709696,6,1.5,1.32811281,12,N,147,19,3.0
M_ID_ca226b8b1e,771,690,1,-0.03764084,-0.05747065,N,B,D,1.12,1.08997955,3,1.14,1.13087935,6,1.13,1.18012952,12,N,136,4,4.0
M_ID_f64135d7d7,35,68,27,2.53031938,2.51048957,N,B,C,0.93,0.97215282,3,0.97,1.03198001,6,1.1,1.15211235,12,N,116,9,1.0
M_ID_7cddff9724,35,518,27,1.81644627,1.78670156,N,B,B,1.01,0.979006,3,1.12,1.03417952,6,1.15,1.05546015,12,Y,25,7,3.0
M_ID_c7c82e6f64,62717,307,19,-0.03764084,-0.03764084,N,B,C,0.91,1.02523749,3,0.89,1.06096696,6,0.97,1.13967461,12,N,-1,16,1.0
M_ID_5533f08da2,7969,683,34,0.15074234,0.13091253,N,B,B,1.06,1.08566276,3,1.08,1.12990682,6,1.06,1.13662647,12,Y,17,22,4.0
M_ID_ae5c082009,56191,560,34,-0.00789613,-0.02772594,N,B,B,1.01,1.03494344,3,1.0,1.02259193,6,1.03,1.04737373,12,Y,212,4,4.0
M_ID_f6863ec4fc,661,367,16,-0.01781104,-0.05747065,N,B,B,1.0,0.99749556,3,0.99,0.96263532,6,0.96,0.94039829,12,N,42,19,3.0
M_ID_26e32d337d,713,690,1,-0.01781104,-0.05747065,N,B,B,0.99,0.99730854,3,0.97,0.99404616,6,1.03,0.99556725,12,N,-1,13,4.0
M_ID_ed5583d57e,35,80,37,1.49916933,1.48925443,N,B,B,1.01,1.03777348,3,1.07,1.08752493,6,1.08,1.10108463,12,N,226,16,1.0
M_ID_4a856042bb,35,278,37,1.15214768,1.14223277,N,B,B,0.95,0.95605893,3,0.97,0.93858195,6,1.01,0.9763187,12,N,256,5,5.0
M_ID_a6c6da8856,18873,528,25,0.0615082,-0.04755575,N,B,B,1.29,1.27907938,3,1.45,1.42196603,6,1.37,1.35789843,12,Y,158,15,1.0
M_ID_f949fd0d7e,79269,307,19,-0.00789613,-0.00789613,N,B,B,1.05,1.04405994,3,1.07,1.05663575,6,1.12,1.12120942,12,N,-1,9,1.0
M_ID_40372e4c76,35,705,33,1.45950971,1.45950971,N,B,B,1.14,1.14014259,3,1.21,1.18813063,6,1.24,1.19401912,12,N,156,7,3.0
M_ID_40df701416,35,373,18,1.71729723,1.69746742,N,B,C,1.06,1.05260361,3,1.15,1.12809954,6,1.17,1.15950502,12,Y,88,16,1.0
M_ID_40e0130f8d,3648,80,37,0.53742361,0.5275087,N,B,B,1.1,1.10548113,3,1.13,1.0867949,6,1.22,1.14978602,12,Y,17,22,4.0
M_ID_c431698a07,35,383,2,2.30227658,2.29236168,N,B,C,1.16,1.06715958,3,1.22,1.09745841,6,1.18,1.08940514,12,Y,88,16,1.0
M_ID_a9c8dcd3e1,35,683,34,2.5600641,2.52040448,N,B,B,1.08,1.08572243,3,1.08,1.08992221,6,1.07,1.09384536,12,Y,1,12,1.0
M_ID_f59c1fd082,35,437,15,1.58840347,1.58840347,N,B,B,1.03,1.03926097,3,1.07,1.07328714,6,1.13,1.1309405,12,N,289,5,5.0
M_ID_19f6bcbaf6,434,506,30,1.02325392,0.22014667,N,B,C,1.17,1.18650511,3,1.37,1.40794726,6,1.81,1.8997634,12,Y,158,15,1.0
M_ID_5006ac740d,3676,705,33,-0.05747065,-0.05747065,N,B,C,0.97,0.97576148,3,1.02,1.00514801,6,1.1,1.03249678,12,N,229,15,1.0
M_ID_1a0a59096b,724,705,33,-0.03764084,-0.05747065,N,B,B,0.98,0.9993565,3,0.95,0.95807191,6,0.96,0.95619168,12,N,248,15,1.0
M_ID_b738c8529d,35,419,1,3.2541074,3.21444778,N,B,B,1.08,1.0548989,3,1.18,1.13049314,6,1.21,1.13898863,12,Y,137,19,3.0
M_ID_fa07e4b8b2,325,769,32,0.09125291,-0.05747065,N,B,C,0.9,0.87548114,3,0.86,0.8632602,6,0.91,0.91681101,12,Y,69,9,1.0
M_ID_7d314e66e4,14817,309,21,-0.03764084,-0.05747065,N,B,C,1.02,0.95322793,3,1.02,0.91921937,6,1.0,0.92922431,12,Y,69,9,1.0
M_ID_2f0b6d30c3,43174,683,34,-0.04755575,-0.04755575,N,B,B,1.02,1.00810485,3,1.0,0.98545726,6,0.97,0.9702966,12,Y,17,22,4.0
M_ID_ddd8c17193,35,884,27,2.28244677,2.27253187,N,B,C,1.02,1.09640326,3,1.03,1.14352186,6,1.09,1.18638078,12,N,340,9,1.0
M_ID_1bdd35a141,5401,307,19,-0.03764084,-0.03764084,N,B,B,1.04,1.03153565,3,1.03,1.05545399,6,0.97,1.01576782,12,N,209,9,1.0
M_ID_6052e557b9,22511,278,37,0.08133801,0.0615082,N,B,B,1.05,1.04509459,3,0.96,0.99350345,6,1.0,1.02519798,12,Y,69,9,1.0
M_ID_11cbf47a71,35,278,37,1.91559531,1.91559531,N,B,B,1.1,1.09784158,3,1.26,1.18610874,6,1.31,1.2241077,12,N,66,19,3.0
M_ID_62f36558cd,23490,705,33,-0.03764084,-0.03764084,N,B,B,0.99,0.98667929,3,1.0,0.98484848,6,1.0,0.98488005,12,N,90,15,1.0
M_ID_3c86fa3831,87381,166,29,-0.05747065,-0.05747065,Y,B,B,0.77,0.81557998,3,0.68,0.65399924,6,0.47,0.41402894,12,Y,-1,-1,
M_ID_3ab95aaf88,35,650,29,5.49487579,5.46513107,N,B,B,1.19,1.20634618,3,1.25,1.27269808,6,1.3,1.32479844,12,Y,87,11,3.0
M_ID_3c3c3cafa3,35,278,37,1.38019048,1.37027557,N,B,B,1.1,1.09493057,3,1.09,1.07487006,6,1.11,1.09438054,12,N,347,20,5.0
M_ID_d07a47e3fa,35,884,27,2.47082996,2.46091505,N,B,C,0.99,1.04108781,3,0.95,1.03456824,6,1.04,1.12087052,12,N,60,16,1.0
M_ID_31691a7d15,35,422,27,1.4396799,1.29095634,N,B,C,0.99,1.07734807,3,1.1,1.2406219,6,1.33,1.52139812,12,Y,160,21,5.0
M_ID_4fcd12f6de,20011,307,19,-0.03764084,-0.03764084,N,B,C,0.96,1.0415873,3,0.94,1.03984127,6,0.88,0.99626984,12,N,-1,13,4.0
M_ID_3a2259cac5,123,690,1,-0.05747065,-0.05747065,N,B,D,0.86,0.91702742,3,0.69,0.82972583,6,0.57,0.7224026,12,N,167,9,1.0
M_ID_a483a17d19,56195,683,34,-0.00789613,-0.02772594,N,B,B,0.95,0.966151,3,0.96,0.9920997,6,1.01,1.01778395,12,Y,69,9,1.0
M_ID_baa09a7993,1178,705,33,-0.04755575,-0.05747065,N,B,C,0.93,0.97106197,3,0.91,0.94430794,6,0.97,1.01473995,12,Y,212,4,4.0
M_ID_2d23984647,35,422,27,1.96516984,1.95525493,N,B,C,0.98,1.02057311,3,0.93,0.99256674,6,1.05,1.09330738,12,N,-1,2,3.0
M_ID_41c9f33774,35,605,2,-0.05747065,-0.05747065,Y,B,C,0.96,1.01867272,3,0.76,0.80746909,6,0.5,0.51438304,12,Y,-1,-1,
M_ID_10638393c9,96340,705,33,-0.05747065,-0.05747065,N,B,C,1.01,0.98079764,3,1.0,0.97744953,6,1.06,1.0195224,12,Y,17,22,4.0
M_ID_4cbb0d1f4f,31380,705,33,-0.01781104,-0.01781104,N,B,B,1.2,1.1677193,3,1.22,1.18170654,6,1.21,1.17752791,12,Y,25,7,3.0
M_ID_5fdeb1d694,661,367,16,0.03176349,-0.05747065,N,B,B,1.01,0.99411049,3,0.97,0.9394725,6,0.94,0.91620982,12,N,96,9,1.0
M_ID_1fe05656cb,35,529,20,1.34053086,1.34053086,Y,B,C,1.22,1.16295547,3,1.29,1.20759109,6,1.43,1.25631656,12,Y,-1,-1,
M_ID_7ce7b82b2d,3295,705,33,-0.01781104,-0.01781104,N,B,B,1.02,1.01272307,3,1.02,1.01443049,6,1.06,1.0508785,12,Y,25,7,3.0
M_ID_dc4ebd6714,35,769,32,3.62095886,3.56146944,N,B,C,1.04,1.04013325,3,1.04,1.06102475,6,1.07,1.07393606,12,N,-1,16,1.0
M_ID_05c0c1c805,12948,734,25,0.25980629,0.04167839,Y,B,C,0.97,0.97566719,3,1.03,0.98487703,6,1.0,0.9406105,12,Y,-1,-1,
M_ID_50195babb2,52659,357,27,-0.05747065,-0.05747065,N,B,D,0.76,0.80321285,3,0.62,0.66465863,6,0.68,0.86194779,12,Y,87,11,3.0
M_ID_42b434a250,10832,705,33,-0.05747065,-0.05747065,N,B,B,1.11,1.02983417,3,1.1,1.05589939,6,1.17,1.10612553,12,N,100,16,1.0
M_ID_c7b8fb4494,35,278,37,1.63797799,1.62806309,N,B,B,1.12,1.11946029,3,1.2,1.18205045,6,1.24,1.22542207,12,N,156,7,3.0
M_ID_8472118804,35,703,29,2.60963862,2.58980881,N,B,B,1.0,1.0143812,3,1.07,1.09918304,6,1.08,1.1285854,12,N,-1,5,5.0
M_ID_2c14d19622,28041,705,33,-0.02772594,-0.05747065,N,B,B,1.02,1.00305536,3,1.03,0.99382938,6,1.02,0.96101426,12,Y,25,7,3.0
M_ID_db8a1bd709,1621,422,27,-0.03764084,-0.05747065,Y,B,C,0.78,0.80892019,3,0.67,0.71431925,6,0.57,0.64894366,12,Y,-1,-1,
M_ID_14b04af54a,321,705,33,-0.04755575,-0.04755575,N,B,B,1.01,1.05669794,3,1.24,1.10910361,6,1.2,1.14562122,12,N,289,5,5.0
M_ID_e304234eb9,35,506,30,2.44108524,2.43117034,N,B,B,1.09,1.07699471,3,1.1,1.11288042,6,1.17,1.17309674,12,N,213,9,1.0
M_ID_c4ef252c53,21679,705,33,0.00201877,0.00201877,N,B,B,0.97,0.96593778,3,0.97,0.94115556,6,1.04,0.97740444,12,N,-1,16,1.0
M_ID_5c6483dea3,35,497,27,2.90708575,2.90708575,N,B,C,1.06,1.13633006,3,1.05,1.13913686,6,1.1,1.16731919,12,N,-1,4,4.0
M_ID_feaf969272,7583,434,32,-0.05747065,-0.05747065,N,B,D,0.93,1.10373182,3,0.96,1.34661607,6,1.01,1.37650221,12,N,220,9,1.0
M_ID_e3044f64fa,40279,356,21,-0.05747065,-0.05747065,N,B,C,0.96,1.05045573,3,0.57,0.59749349,6,0.74,0.78173828,12,N,278,5,5.0
M_ID_54a810ab72,22311,683,34,-0.01781104,-0.01781104,N,B,B,1.17,1.16531465,3,1.41,1.38805924,6,1.52,1.50562316,12,Y,143,5,5.0
M_ID_5f498e20e5,3231,434,32,0.01193368,-0.04755575,N,B,D,1.1,1.20869565,3,1.12,1.32028986,6,1.08,1.20132631,12,N,291,9,1.0
M_ID_6f73fb5f06,661,367,16,0.05159329,-0.05747065,N,B,B,1.0,1.01256313,3,0.99,0.99463384,6,0.99,0.99887942,12,N,283,9,1.0
M_ID_a07fdd3ca0,35,705,33,1.82636117,1.81644627,N,B,B,1.12,1.08001228,3,1.17,1.10924616,6,1.22,1.14976128,12,N,274,9,1.0
M_ID_f8fa923335,35,884,27,5.09827961,5.09827961,Y,B,C,1.05,1.03890641,3,1.08,1.11995644,6,1.12,1.17374206,12,Y,-1,-1,
M_ID_0cb26f8e78,35,108,34,1.30087124,1.29095634,N,B,B,1.01,1.06123408,3,1.06,1.1278561,6,1.19,1.25369751,12,N,233,9,1.0
M_ID_81806b15fe,35,80,37,2.43117034,2.43117034,N,B,B,1.03,1.0329414,3,1.02,1.00471558,6,1.06,1.03932546,12,N,296,15,1.0
M_ID_6c0c07ae39,86221,307,19,-0.03764084,-0.03764084,N,B,B,1.03,1.04645434,3,1.09,1.10880404,6,1.02,1.07694,12,Y,69,9,1.0
M_ID_b9bab7cbb5,1145,705,33,-0.05747065,-0.05747065,N,B,C,1.0,0.96871508,3,0.97,1.00204842,6,0.97,0.98969584,12,N,187,15,1.0
M_ID_30d45496dc,35,557,29,1.36036067,1.33061596,N,B,B,1.13,1.11493155,3,1.17,1.14589303,6,1.2,1.18339607,12,Y,4,10,2.0
M_ID_185b84b6f3,42497,422,27,0.18048705,-0.02772594,N,B,C,1.02,1.0306845,3,1.02,1.06556517,6,1.05,1.07992394,12,Y,158,15,1.0
M_ID_65c0452e8c,35,195,34,2.00482945,1.96516984,N,B,B,1.05,1.10915231,3,1.1,1.12516588,6,1.14,1.19293741,12,Y,17,22,4.0
M_ID_85c919a00c,35,813,29,2.90708575,2.84759632,N,B,B,1.03,1.06687524,3,1.12,1.13697367,6,1.12,1.13885197,12,N,-1,20,5.0
M_ID_fff6129d6d,2131,705,33,0.03176349,-0.04755575,N,B,B,0.99,0.98006001,3,1.02,0.99720798,6,1.04,1.00344986,12,N,116,9,1.0
M_ID_fd6e78653b,35,884,27,2.09406359,2.06431888,N,B,C,0.89,0.99058747,3,0.81,0.95800876,6,0.83,0.97417143,12,N,278,5,5.0
M_ID_55462d7eb5,4982,80,37,-0.00789613,-0.05747065,N,B,B,1.08,1.08440502,3,1.17,1.16819109,6,1.22,1.22201591,12,Y,69,9,1.0
M_ID_a43306d869,2522,437,15,-0.04755575,-0.05747065,N,B,C,0.94,0.96826241,3,0.86,1.02109929,6,0.81,1.01914894,12,N,297,9,1.0
M_ID_80235aa624,35,278,37,1.99491455,1.99491455,N,B,B,1.03,1.02275865,3,1.14,1.06840323,6,1.11,1.04994759,12,N,-1,17,3.0
M_ID_9761205196,15345,307,19,-0.05747065,-0.05747065,N,B,B,1.07,1.06178938,3,1.04,1.06751353,6,0.99,1.08164746,12,Y,137,19,3.0
M_ID_1b1109815d,35,367,16,0.82495583,0.80512603,N,B,B,1.06,1.07501425,3,1.08,1.10418694,6,1.08,1.0952134,12,Y,53,20,5.0
M_ID_639f6e47dd,16504,278,37,0.17057215,0.15074234,N,B,C,1.11,1.13301237,3,1.24,1.27566317,6,1.25,1.30174644,12,Y,158,15,1.0
M_ID_d3e6ff8cd8,19070,705,33,-0.03764084,-0.04755575,N,B,B,0.96,0.97958791,3,0.95,0.97804737,6,1.0,1.01240452,12,N,24,9,1.0
M_ID_4bcf17b639,35,818,12,1.25129672,1.23146691,N,B,B,1.08,1.05672575,3,1.08,1.07504495,6,1.14,1.13930179,12,Y,17,22,4.0
M_ID_3b2cd3e456,35,683,34,2.77819199,2.74844728,N,B,B,1.16,1.11009972,3,1.18,1.12782301,6,1.18,1.1218312,12,N,168,9,1.0
M_ID_b5c5c8e9a2,6460,705,33,-0.05747065,-0.05747065,N,B,B,0.95,0.97019479,3,0.94,0.95173277,6,0.99,0.96563796,12,Y,4,10,2.0
M_ID_66ae124843,100303,451,7,-0.05747065,-0.05747065,N,B,B,1.04,1.04857023,3,1.07,1.09297028,6,0.86,0.91529997,12,Y,69,9,1.0
M_ID_c8911208f2,67403,307,19,0.01193368,0.01193368,N,B,B,1.11,1.12090559,3,1.2,1.25064226,6,1.16,1.2358435,12,Y,158,15,1.0
M_ID_5c83f1b7bf,713,690,1,-0.01781104,-0.05747065,N,B,B,1.0,1.03620558,3,1.12,1.10857194,6,1.24,1.15462428,12,N,140,9,1.0
